alt_files,brand,eans,file_urls,files,model,model_2,product,product_lang,product_parent,scrapfly,source,thumb_urls,thumbs,type,url,video
,VANKYO,,[None],,PM60 Universal,,Projector Accessories,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/projector-accessories/products/vankyo-universal-extending-projector-ceiling-mount,
,VANKYO,,[None],,WM50 Universal,,Projector Accessories,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/projector-accessories/products/vankyo-wm50-universal-projector-ceiling-mount-wall-bracket-holder-for-different-size-projectors,
,VANKYO,,[None],,PM20 Universal,,Projector Accessories,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/projector-accessories/products/vankyo-universal-projector-ceiling-mount,
,VANKYO,,[None],,PM20 Universal,,Projector Accessories,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/projector-accessories/products/vankyo-universal-projector-ceiling-mount?variant=31405114359905,
,VANKYO,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/Leisure_530W_E30WT_E30WQ_User_Manual_V3.03_EN.pdf?v=1622772375,,Leisure E30WT,,HOME THEATER PROJECTORS,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/home-theater-projector/products/vankyo-leisure-e30wt-native-1080p-full-hd-video-projector-5g-wifi-projector-supports-4k-lcd-portable-projector-compatible-with-tv-stick-hdmi-usb-laptop-ios-android,
,VANKYO,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/Performance_V630_User_Manual_V3.03_EN.pdf?v=1623399525,,Performance V630,,HOME THEATER PROJECTORS,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/home-theater-projector/products/vankyo-performance-v630-projector-white,
,VANKYO,,[None],,Leisure 410,,HOME THEATER PROJECTORS,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/home-theater-projector/products/vankyo-leisure-410-pro-1080p-projector,
,VANKYO,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/Performance_V610_User_Manual_V4.02_JP.pdf?v=1623399135,,Performance V610,,HOME THEATER PROJECTORS,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/home-theater-projector/products/vankyo-performance-v610-native-1080p-led-projector,
,VANKYO,,[None],,Projector Screen,,Projector Accessories,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/projector-accessories/products/vankyo-projector-screen-120-inches,
,VANKYO,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/LEISURE_3W_USER_MANUAL_V2.01_EN.pdf?v=1614339758,,Leisure 3W,,HOME THEATER PROJECTORS,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/home-theater-projector/products/vankyo-leisure-3w-mini-projector,
,VANKYO,,[None],,Leisure 330W,,HOME THEATER PROJECTORS,en,,,ivankyo.com,,https://cdn.shopify.com/s/files/1/0268/7015/3313/files/home-vistaT4222.png?v=1698303781,User Manual,https://ivankyo.com/collections/home-theater-projector/products/vankyo-leisure-330w-wireless-mini-projector,
